codigo,nome,endereco,descricao,longitude,latitude,distrito
9206567,"R. DA. BRÍGIDA , 180",UA DONA INÁCIA UCHOA,RUA DONA INÁCIA UCHOA,-46.629964,-23.58265702,Vila Mariana
940003797,"AV. NSA. SRA. DO LORETO , 658",REV. ISRAEL VIEIRA FERREIRA/ R REV. ISRAEL VIEIRA FERREIRA,R REV. ISRAEL VIEIRA FERREIRA/ R REV. ISRAEL VIEIRA FERREIRA,-46.584614,-23.48942102,Vila Medeiros
470002883,"R. DANIEL NORCOMBE , 194",PADRE NILDO DO AMARAL JUNIOR/ R CARLO MANNELLI,R PADRE NILDO DO AMARAL JUNIOR/ R CARLO MANNELLI,-46.428952,-23.52118302,Lajeado
200008609,"R. DULCE , 214",ROGERIO GIORGI/ R ENGENHEIRO PEGADO,R ROGERIO GIORGI/ R ENGENHEIRO PEGADO,-46.536205,-23.55134002,Carrão
720011916,"R. AMADOR BUENO , 863",UA ENGº FRANCISCO PITTA BRITO,RUA ENGº FRANCISCO PITTA BRITO,-46.716129,-23.65334402,Santo Amaro
3407008,"AV. MORUMBI , 8860",AV. STO. AMARO,AV. STO. AMARO,-46.685358,-23.62291402,Itaim Bibi
430002991,"AV. ESTRELA DA NOITE , 469",CANARANA DO AMAZONAS/ R ERVA DE SAO JOAO,R CANARANA DO AMAZONAS/ R ERVA DE SAO JOAO,-46.414045,-23.49310702,Jardim Helena
300009574,"R. JOÃO AMOS COMENIUS , 429",UA DR. ANTÔNIO SIMÕES DE CARVALHO,RUA DR. ANTÔNIO SIMÕES DE CARVALHO,-46.701208,-23.75618302,Grajaú
40005536,"AV. INCONFIDÊNCIA MINEIRA , 320",ALFARO/ R ALGER,R ALFARO/ R ALGER,-46.518911,-23.58249402,Aricanduva
6201715,"R. PE. MANUEL CAMPELLO , 366",MOGEIRO,R. MOGEIRO,-46.757907,-23.40586002,Perus
6508653,"R. DR. JOSÉ DO AMARAL , 0",DEPÓSITO DE GÁS - LIQUIGÁS,DEPÓSITO DE GÁS - LIQUIGÁS,-46.496773,-23.51773602,Ponte Rasa
330014571,"AV. DO ESTADO , 8016",ARIRANHA/ R CONEGO JANUARIO,R ARIRANHA/ R CONEGO JANUARIO,-46.603343,-23.57447902,Ipiranga
710002156,"R. VOLUNTÁRIOS DA PÁTRIA , 3158",ANA BENVINDA DE ANDRADE/ R DR. ARTUR GUIMARAES,R ANA BENVINDA DE ANDRADE/ R DR. ARTUR GUIMARAES,-46.625986,-23.49247902,Santana
80014109,"R. SERRA DE JAIRÉ , 542",UBAJARA/ R SERRA DA BOCAINA,R UBAJARA/ R SERRA DA BOCAINA,-46.586909,-23.54721902,Belém
8313444,"AV. LUIZ CARLOS GENTILE DE LAET , 2250",,,-46.627484,-23.44839802,Tremembé
580007464,"R. IOSOSUKE OKAUE , 425",EDMUNDO ABREU/ AV JACU PESSEGO,R EDMUNDO ABREU/ AV JACU PESSEGO,-46.450562,-23.57459502,Parque do Carmo
3014505,"AV. PREF. PAULO LAURO , 292",ANTÔNIO FRANCISCO ROSA / R. VALE DAS CANAS,R. ANTÔNIO FRANCISCO ROSA / R. VALE DAS CANAS,-46.699399,-23.74585902,Grajaú
320007583,"R. PROF. PEDRO ANTÔNIO PIMENTEL , 544",SOUSA GONZAGA/ R ANECY ROCHA,R SOUSA GONZAGA/ R ANECY ROCHA,-46.43815,-23.60058802,Iguatemi
2113433,"R. STA. EUDÓXIA , 27",AV. CASA VERDE,AV. CASA VERDE,-46.651018,-23.50211902,Casa Verde
110001127,"AV. PE. ORLANDO GARCIA DA SILVEIRA , 0",CAIAPE/ R SEM NOME,R CAIAPE/ R SEM NOME,-46.682617,-23.47171402,Brasilândia
3214704,"R. FRANCISCO DE MELO PALHETA , 889",UA GREGÓRIO BATISTA,RUA GREGÓRIO BATISTA,-46.451579,-23.60060602,Iguatemi
2515456,"R. EDMUNDO ORIOLI , 20",ua Gonçalves Nina - UBS Ferroviarios,Rua Gonçalves Nina - UBS Ferroviarios,-46.39205,-23.59776802,Cidade Tiradentes
940004430,"AV. JARDIM JAPÃO , 807",PC ATININGA/ R CARLOS DOS SANTOS,PC ATININGA/ R CARLOS DOS SANTOS,-46.580012,-23.48319602,Vila Medeiros
5808142,"AV. JACU-PÊSSEGO/NOVA TRABALHADORES , 1825",ua Jaime Ribeiro Wright,Rua Jaime Ribeiro Wright,-46.445542,-23.57347402,José Bonifácio
290001320,"R. GUAIÇARA (VILA BANC. MUNHOZ) , 188",PAULO DO VALE JUNIOR/ R REGISTRO,R PAULO DO VALE JUNIOR/ R REGISTRO,-46.685673,-23.48656502,Freguesia do Ó
140016384,"R. CLÍMACO BARBOSA , 49",BARAO DE JAGUARA/ R STEFANO,R BARAO DE JAGUARA/ R STEFANO,-46.619827,-23.56336702,Cambuci
930012483,"AV. CDE. DE FRONTIN , 0",PROFESSOR MIGUEL RUSSIANO/ R JULIO COLACO,R PROFESSOR MIGUEL RUSSIANO/ R JULIO COLACO,-46.544575,-23.53441902,Vila Matilde
5410077,"R. LEOCÁDIA CINTRA , 267",AV. PAES DE BARROS,AV. PAES DE BARROS,-46.600849,-23.55722202,Mooca
610016905,"R. APIACAS , 489",CAIUBI/ R BARTIRA,R CAIUBI/ R BARTIRA,-46.677889,-23.53606602,Perdizes
7504911,"R. MTO. JOÃO BALAM , 240",ua Dr. Edmur Whitaker,Rua Dr. Edmur Whitaker,-46.479902,-23.60841402,São Mateus
640000374,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 6744",GONCALVES DE BARROS/ R SEM NOME,R GONCALVES DE BARROS/ R SEM NOME,-46.727779,-23.47493902,Pirituba
730000079,"R. CEL. JOSÉ VENÂNCIO DIAS , 347",ANA LUISA MOREIRA/ R FAZENDA MONTE ALEGRE,R ANA LUISA MOREIRA/ R FAZENDA MONTE ALEGRE,-46.759049,-23.48214602,São Domingos
650005366,"R. UTRECHT , 384",FRANCISCO DE SOUZA QUEIROZ/ AV CAPITAO ANSELMO BARCELOS,R FRANCISCO DE SOUZA QUEIROZ/ AV CAPITAO ANSELMO BARCELOS,-46.494181,-23.51238602,Ponte Rasa
4814639,"R. FORTUNATO FERRAZ , 0",,,-46.717576,-23.51778702,Lapa
10014095,"R. DO ACRE , 496",NATAL/ R PIRACUNUNGA,R NATAL/ R PIRACUNUNGA,-46.58099,-23.55855602,Água Rasa
620003191,"R. TARCON , 375",TIBURNO/ R SEM NOME,R TIBURNO/ R SEM NOME,-46.740811,-23.40859102,Perus
420013545,"R. JOÃO DE ALMADA , 25",AV GUARUJA/ R TOMAS POMPEU,AV GUARUJA/ R TOMAS POMPEU,-46.787736,-23.69228002,Jardim Ângela
360007043,"R. KEN SUGAYA , 353",BARROS CASSAL/ LARGO DA MATRIZ,R BARROS CASSAL/ LARGO DA MATRIZ,-46.453398,-23.54025502,Itaquera
6905477,"R. PROF. ZEFERINO VAZ , 0",,,-46.592327,-23.63716702,Sacomã
480012944,"R. ARISTIDES VIADANA , 873",NICOLAU PERRONE/ AV ERMANO MARCHETTI,R NICOLAU PERRONE/ AV ERMANO MARCHETTI,-46.698018,-23.51609602,Lapa
3014803,"R. ASCÂNIO MEO , 375",UA CARLO MILANUZZI,RUA CARLO MILANUZZI,-46.679017,-23.73523302,Grajaú
740006416,"R. SUZANA , 223",BETUME/ R GAMA BARROS,R BETUME/ R GAMA BARROS,-46.559872,-23.59147202,São Lucas
5506680,"AV. MORUMBI , 4501",PE.  LEBRET/Palácio do Governo-C/B,R PE.  LEBRET/Palácio do Governo-C/B,-46.712373,-23.60349702,Morumbi
9412675,"R. CARLOS CALVO , 619",AV DO POETA,AV DO POETA,-46.566008,-23.48767102,Vila Medeiros
580004938,"R. JOHN SPEERS , 1410",JOSE ARIGO/ R PASCHOALINA ROQUE GIUSTI,R JOSE ARIGO/ R PASCHOALINA ROQUE GIUSTI,-46.45771,-23.56722802,Parque do Carmo
6100462,"R. APINAJÉS , 1535",HAVAI,R   HAVAI,-46.684552,-23.54364302,Perdizes
290001279,"AV. JOÃO PAULO PRIMEIRO , 164",AGUA DA ROSA/ R BAIAO PARENTE,R AGUA DA ROSA/ R BAIAO PARENTE,-46.690047,-23.49186402,Freguesia do Ó
5614792,"ESTR. DA BARRAGEM , 842",,,-46.694505,-23.85481402,Parelheiros
7504858,"R. PE. LUIZ ROSSI , 25",,,-46.489643,-23.59315402,São Mateus
890004766,"AV. DR. CUSTÓDIO DE LIMA , 0",ANTONIO DE SIQUEIRA/ R ODILON DUARTE BRAGA,R ANTONIO DE SIQUEIRA/ R ODILON DUARTE BRAGA,-46.456619,-23.49737202,Vila Jacuí
2409162,"R. ELZA DOS ANJOS NEVES , 710",Próximo a Rua Bom Jesus do Monte,Próximo a Rua Bom Jesus do Monte,-46.494351,-23.56728602,Cidade Líder
700013965,"R. BRIG. GALVÃO , 554",OLIMPIA DE ALMEIDA PRADO/ R CONSELHEIRO BROTERO,R OLIMPIA DE ALMEIDA PRADO/ R CONSELHEIRO BROTERO,-46.656787,-23.53087702,Santa Cecília
890004756,"R. DR. ASSIS RIBEIRO , 9800",TR DENDEZEIRO/ R COTORA,TR DENDEZEIRO/ R COTORA,-46.468317,-23.48443202,Vila Jacuí
2301642,"R. GASPAR JOSÉ RAPOSO , 166",UA COMERCINDO ANTÔNIO DE OLIVEIRA,RUA COMERCINDO ANTÔNIO DE OLIVEIRA,-46.679384,-23.72221202,Cidade Dutra
320007129,"AV. BENTO GUELFI , 2520",RECANTO DO SOL/ EST DOS FIDELIS,R RECANTO DO SOL/ EST DOS FIDELIS,-46.423526,-23.61360102,Iguatemi
420013229,"ROD. JOSÉ SIMÕES LOURO JÚNIOR (SP-214) , 0",HUMBERTO MARCAL/ R JOSE CORFINI,R HUMBERTO MARCAL/ R JOSE CORFINI,-46.793114,-23.73967702,Jardim Ângela
7313830,"R. JOAQUIM DE OLIVEIRA FREITAS , 1249",ANTONIO PAGANELLI,R   ANTONIO PAGANELLI,-46.745999,-23.49662202,São Domingos
370010135,"R. BICUDO DE BRITO , 631",INAJATUBA/ R GENERAL GASTAO GOULART,R INAJATUBA/ R GENERAL GASTAO GOULART,-46.634089,-23.64134802,Jabaquara
710001707,"R. VOLUNTÁRIOS DA PÁTRIA , 3401",MANOEL DE SOVERAL/ R ANTONIO PEREIRA DE SOUSA,R MANOEL DE SOVERAL/ R ANTONIO PEREIRA DE SOUSA,-46.626183,-23.49033802,Santana
620003264,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 0",UA SEM NOME -- SENT. RODOANEL MARIO COVAS,RUA SEM NOME -- SENT. RODOANEL MARIO COVAS,-46.731872,-23.41499902,Perus
950006561,"R. ANTENAS , 230",LOURENCO DE BARROS/ R VIANA DO CASTELO,R LOURENCO DE BARROS/ R VIANA DO CASTELO,-46.56266,-23.60613402,Vila Prudente
740006720,"AV. VILA EMA , 2884",UA HENRIQUE GABRIEL FORLI / RUA TAUFIK KURBAN,RUA HENRIQUE GABRIEL FORLI / RUA TAUFIK KURBAN,-46.549473,-23.58307302,São Lucas
8313667,"R. DOS COLIBRIS DA SERRA , 47",VILA 'ESCADÃO' / R. ANDORINHAS MIGRATÓRIAS (OPOSTO),VILA 'ESCADÃO' / R. ANDORINHAS MIGRATÓRIAS (OPOSTO),-46.572086,-23.43795402,Tremembé
5013410,"R. MANOEL DIAS DO CAMPO , 265",LAVÍNIO SALLES ARCURI,R. LAVÍNIO SALLES ARCURI,-46.671946,-23.48709702,Limão
640000160,"AV. AGENOR COUTO DE MAGALHÃES , 1797",SEM NOME/ PC CDOR. SOUZA CRUZ,R SEM NOME/ PC CDOR. SOUZA CRUZ,-46.743705,-23.47083302,Pirituba
5013389,"AV. INAJAR DE SOUZA , 592",Matias Pachêco,R. Matias Pachêco,-46.685543,-23.49911002,Limão
950006616,"AV. ZELINA , 167",JUNDIAPEBA/ R MARECHAL MALET,R JUNDIAPEBA/ R MARECHAL MALET,-46.582291,-23.58890302,Vila Prudente
790009973,"AV. INDIANÓPOLIS , 1371",AL DOS AUETIS/ AL DOS GUAIASES,AL DOS AUETIS/ AL DOS GUAIASES,-46.651411,-23.61045202,Saúde
4114495,"ESTR. S. PAULO/JUNDIAÍ , 0",ODOANEL MÁRIO COVAS/ R. ILHA DO FRADE,RODOANEL MÁRIO COVAS/ R. ILHA DO FRADE,-46.752831,-23.42642902,Perus
890004547,"AV. AUGUSTO ANTUNES , 334",ELIAS BEDRAN/ AV HENRIQUE FRANCO,R ELIAS BEDRAN/ AV HENRIQUE FRANCO,-46.468401,-23.51044702,Vila Jacuí
3014826,"R. CEL. JOÃO CABANAS , 196",ua Mal. Emanoel Marques Porto,Rua Mal. Emanoel Marques Porto,-46.685692,-23.76230802,Grajaú
9412611,"AV. JÚLIO BUONO , 2170",,,-46.588548,-23.48191302,Vila Medeiros
3115274,"R. DR. ALCIDES DA COSTA VIDIGAL , 68",UA DR. JOAO OTAVIANO PEREIRA / R ONOFRE LEITE MEIRELLES,RUA DR. JOAO OTAVIANO PEREIRA / R ONOFRE LEITE MEIRELLES,-46.408269,-23.56166102,Guaianases
2301841,"AV. MATIAS BECK , 100",AV   GREGORIO BEZERRA,AV   GREGORIO BEZERRA,-46.688926,-23.70920202,Cidade Dutra
2409168,"R. SERRA DAS DIVISÕES , 100",ua Soares de Abreu,Rua Soares de Abreu,-46.490532,-23.55425202,Cidade Líder
4203625,"R. COM. ANTUNES DOS SANTOS , 679",AV. MATEUS DE ALBUQUERQUE,AV. MATEUS DE ALBUQUERQUE,-46.766749,-23.67001502,Capão Redondo
508991,"AV. ENG. JOÃO BAPTISTA ARANHA , 135",UA CLEOPATRA,RUA CLEOPATRA,-46.493206,-23.55052202,Artur Alvim
7905722,"AV. JOSÉ MARIA WHITAKER , 521",GUAPIACU,R   GUAPIACU,-46.648837,-23.60606302,Saúde
4203938,"R. FRANCISCO SACCO , 308",,,-46.758863,-23.69142002,Jardim Ângela
750006777,"TERM. S. MATEUS - PLAT. B , 0",AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,-46.476383,-23.61316602,São Mateus
560008973,"R. JANE VANINE CAPOSSI , 3",HEBER JOSE GOUTART/ R CUSTODIO SARAIVA NETO,R HEBER JOSE GOUTART/ R CUSTODIO SARAIVA NETO,-46.676818,-23.87056402,Parelheiros
300009475,"R. DEMAS ZITTO , 904",UA VALENTIM LORENZETTI,RUA VALENTIM LORENZETTI,-46.665305,-23.74539602,Grajaú
4503738,"R. ARISTODEMO GAZZOTTI , 734",ARTHUR BLISS,R. ARTHUR BLISS,-46.740762,-23.64869602,Jardim São Luís
180005341,"PÇA. ERVA DE PASSARINHO , 0",FAUSTINO PAGANINI/ R SAO FLORENCIO,R FAUSTINO PAGANINI/ R SAO FLORENCIO,-46.530675,-23.51205102,Cangaíba
3305975,"R. AÍDA , 0",Metrô Tamanduateí,Metrô Tamanduateí,-46.589994,-23.59445202,Ipiranga
50007202,"AV. WALDEMAR TIETZ , 142",AV ITAQUERA,AV ITAQUERA,-46.49179,-23.55238602,Artur Alvim
211280,"R. PIO XI , 2020",,,-46.713797,-23.54028902,Alto de Pinheiros
840004237,"R. PARANABI , 0",AV DOUTOR ANTONIO MARIA LAET/ R PAULO DE FARIA,AV DOUTOR ANTONIO MARIA LAET/ R PAULO DE FARIA,-46.603906,-23.48071602,Tucuruvi
730000235,"R. JOAQUIM DE OLIVEIRA FREITAS , 1721",JOSE DOS REIS CARVALHO/ TV RADAMES,R JOSE DOS REIS CARVALHO/ TV RADAMES,-46.745162,-23.49246902,São Domingos
950006548,"R. DAS GIESTAS , 201",DORIVAL PINGO/ R DAS BAUNILHAS,R DORIVAL PINGO/ R DAS BAUNILHAS,-46.577271,-23.59462002,Vila Prudente
280005190,"AV. OLAVO EGÍDIO DE SOUZA ARANHA , 1553",JOSE MARIANO SERRANO/ R AIQUARA,R JOSE MARIANO SERRANO/ R AIQUARA,-46.497083,-23.49567102,Ermelino Matarazzo
3406914,"AV. STO. AMARO , 1455",FIANDEIRAS (B/C - Parada 2),FIANDEIRAS (B/C - Parada 2),-46.673729,-23.59705402,Itaim Bibi
7110432,"AV. GEN. ATALIBA LEONEL , 1055",UA MIMOSO DO SUL,RUA MIMOSO DO SUL,-46.618428,-23.50250802,Santana
300009572,"R. JOÃO AMOS COMENIUS , 186",UA DURVAL MARTINS DE SIQUEIRA,RUA DURVAL MARTINS DE SIQUEIRA,-46.699963,-23.75463902,Grajaú
220010069,"R. ANTÔNIO GIL , 1303",IMA/ R OSMAR FREGONA,R IMA/ R OSMAR FREGONA,-46.669001,-23.65692802,Cidade Ademar
130005096,"TERM. VILA NOVA CACHOEIRINHA , 0",AV INAJAR DE SOUZA/ TERMINAL VILA NOVA CACHOEIRINHA,AV INAJAR DE SOUZA/ TERMINAL VILA NOVA CACHOEIRINHA,-46.669667,-23.47460402,Cachoeirinha
20014702,"AV. DIÓGENES RIBEIRO DE LIMA , 671",CAPIVARINHAS/ R DONA ELISA MORAES MENDES,R CAPIVARINHAS/ R DONA ELISA MORAES MENDES,-46.707787,-23.55044102,Alto de Pinheiros
110001096,"AV. DEP. CANTIDIO SAMPAIO , 1400",JOSE PEDRESCHI/ R SEM NOME,R JOSE PEDRESCHI/ R SEM NOME,-46.679345,-23.46558102,Brasilândia
620003211,"R. EMB. ALEXANDRE CONTY , 582",RAFAEL DI SANDRO/ R AGUAS CLARAS DO SUL,R RAFAEL DI SANDRO/ R AGUAS CLARAS DO SUL,-46.756816,-23.40938902,Perus
509077,"AV. HERMILO ALVES , 1105",Carlos Maria Steimberg / R dos Continentes,R Carlos Maria Steimberg / R dos Continentes,-46.488098,-23.53262602,Artur Alvim
180005343,"R. FAUSTINO PAGANINI , 478",ANACLETO FERNANDES/ R JAIME TAVEIRA,R ANACLETO FERNANDES/ R JAIME TAVEIRA,-46.530995,-23.50988202,Cangaíba
6807010,"AV. CORIFEU DE AZEVEDO MARQUES , 2400",AV ENG  HEITOR ANTONIO EIRAS GARCIA,AV ENG  HEITOR ANTONIO EIRAS GARCIA,-46.736132,-23.57387602,Rio Pequeno
19041,"M05 GIOVANNI GRONCHI - SANTO AMARO , 0",,,-46.721095,-23.65557502,Jardim São Luís
3214512,"R. PEDRO RAMAZZANI , 726",TRAV JOAO PIENGE,TRAV JOAO PIENGE,-46.413829,-23.61590902,Iguatemi
7404949,"AV. VILA EMA , 3881",UA CD.  AMADEU BARBELINI - C/B,RUA CD.  AMADEU BARBELINI - C/B,-46.542657,-23.58930602,São Lucas
300009440,"ESTR. ITAQUAQUECETUBA , 710",ALICE CANDIDA SILVEIRA/ EST DO BORORE,R ALICE CANDIDA SILVEIRA/ EST DO BORORE,-46.639508,-23.79248302,Grajaú
8412860,"AV. LUÍS DUMONT VILARES , 2200",,,-46.605691,-23.48159502,Tucuruvi
230009868,"AV. SEN. TEOTÔNIO VILELA , 3156",ACESSO A R OSCAR NELSON/ ACESSO A AV DONA BELMIRA MARIN,ACESSO A R OSCAR NELSON/ ACESSO A AV DONA BELMIRA MARIN,-46.698876,-23.73454002,Cidade Dutra
3609094,"TERM. METRÔ ITAQUERA PL. B , 0",Plataforma B,Plataforma B,-46.470032,-23.54224902,Itaquera
940003978,"AV. MILTON DA ROCHA , 334",TR CALIPO/ AV JOAO SIMAO DE CASTRO,TR CALIPO/ AV JOAO SIMAO DE CASTRO,-46.574343,-23.48845902,Vila Medeiros
5614818,"AV. PROF. HERMANN VON IHERING , 36",AV. JACEGUAVA,AV. JACEGUAVA,-46.740753,-23.77353302,Parelheiros
670012968,"PÇA. DO CORREIO , 0",DO SEMINARIO/ VDTO SANTA IFIGENIA -- RUA CAP. SALOMÃO,R DO SEMINARIO/ VDTO SANTA IFIGENIA -- RUA CAP. SALOMÃO,-46.636186,-23.54247002,República
760006068,"R. MAURÍCIO ARAÚJO MARTINS , 53",AV PIRES DO RIO/ AV NORDESTINA,AV PIRES DO RIO/ AV NORDESTINA,-46.442684,-23.50793702,São Miguel
580007050,"AV. ADRIANO BERTOZZI , 417",PEDRO RICARDO JUSTINO LEITE/ R MARIO MATOSO,R PEDRO RICARDO JUSTINO LEITE/ R MARIO MATOSO,-46.450191,-23.57139602,Parque do Carmo
1114304,"R. APARECIDA DO TABOADO , 1096",ESTRADA DA CACHOEIRA,ESTRADA DA CACHOEIRA,-46.705718,-23.45740502,Brasilândia
6905494,"AV. DOS OURIVES , 980",UA GIOVANNI DA CONEGLIANO,RUA GIOVANNI DA CONEGLIANO,-46.604878,-23.65494602,Sacomã
840003907,"R. TANQUE VELHO , 1944",TR BANDON/ R DAS VERTENTES,TR BANDON/ R DAS VERTENTES,-46.584665,-23.47485202,Jaçanã
780006796,"AV. SAPOPEMBA , 9267",ALBERTO GOMES LEITE/ R FRANCISCO VAZ COELHO,R ALBERTO GOMES LEITE/ R FRANCISCO VAZ COELHO,-46.511272,-23.60180302,Sapopemba
260012512,"AV. ARNOLFO AZEVEDO , 231",PC WENDELL WILKIE/ R DESEMBARGADOR PAULO PASSALAQUA,PC WENDELL WILKIE/ R DESEMBARGADOR PAULO PASSALAQUA,-46.668811,-23.54558602,Perdizes
540014180,"R. DOS TRILHOS , 1998",JOAO DA COSTA/ R ROBERTO LESSA,R JOAO DA COSTA/ R ROBERTO LESSA,-46.590873,-23.55612502,Mooca
250008068,"R. FERMIN ALVAREZ , 118",INACIO MONTEIRO/ AV JOSE HIGINO NEVES,R INACIO MONTEIRO/ AV JOSE HIGINO NEVES,-46.398564,-23.56986402,Cidade Tiradentes
440015036,"AV. BRASIL , 611",MAESTRO ELIAS LOBO/ R MAESTRO CHIAFFARELLI,R MAESTRO ELIAS LOBO/ R MAESTRO CHIAFFARELLI,-46.665905,-23.57526902,Jardim Paulista
4503998,"R. SATULNINO DE OLIVEIRA , 800",ua Sebastião Amâncio Pinto,Rua Sebastião Amâncio Pinto,-46.731506,-23.65624102,Jardim São Luís
7504041,"AV. FURTADO DE MENDONCA , 815",PAULO LAURITO,R   PAULO LAURITO,-46.470665,-23.59880502,São Mateus
410003276,"R. JOANA PEDROSO DOS SANTOS , 596",AVESTRUZ PETICA/ EST DI SANDRO,R AVESTRUZ PETICA/ EST DI SANDRO,-46.726253,-23.42647302,Jaraguá
30003082,"ESTR. DE PERUS , 59",ESTR VELHA DO JARAGUA/ R SEM NOME,ESTR VELHA DO JARAGUA/ R SEM NOME,-46.785394,-23.42136002,Anhanguera
2314493,"C09 AUTÓDROMO - PRIMAVERA-INTERLAGOS , 0",,,-46.688358,-23.70614802,Cidade Dutra
1313433,"AV. GEN. PENHA BRASIL , 1389",CERRO BAU,R   CERRO BAU,-46.671089,-23.46087802,Cachoeirinha
2203198,"AV. GARCIA DE ÁVILA , 150",UA RAFAEL ADORNO/RUA MANUEL HOMEN DE ALMEIDA,RUA RAFAEL ADORNO/RUA MANUEL HOMEN DE ALMEIDA,-46.640096,-23.68123502,Cidade Ademar
250005949,"R. SARA KUBITSCHECK , 143",TR PROFESSOR ARQUITETO CHAVES/ R BANDEIRA DO DIVINO,TR PROFESSOR ARQUITETO CHAVES/ R BANDEIRA DO DIVINO,-46.406055,-23.58297502,Cidade Tiradentes
160012001,"AV. NSA. SRA. DO SABARÁ , 3491",JAIME RODRIGUES/ R SAO CONSTANTINO,R JAIME RODRIGUES/ R SAO CONSTANTINO,-46.681307,-23.68364102,Campo Grande
910000882,"R. MUSSUMES , 169",AV DAS CEREJEIRAS/ R DOMINGOS CASTRALE,AV DAS CEREJEIRAS/ R DOMINGOS CASTRALE,-46.581583,-23.51208202,Vila Maria
320007576,"R. FRANCISCO DE MELO PALHETA , 695",UA IBIACICA,RUA IBIACICA,-46.452749,-23.59928402,Iguatemi
310008134,"R. DA LAGOA DE ESMORIZ , 303",CASTELO DE LECA/ R BERTOLINIA,R CASTELO DE LECA/ R BERTOLINIA,-46.403013,-23.54921402,Guaianases
930007160,"R. D. JOAQUIM DE OLIVEIRA , 219",JOAO MARCHIORI/ VEL PAULO SOUTO RATOLA JR,R JOAO MARCHIORI/ VEL PAULO SOUTO RATOLA JR,-46.513361,-23.53803402,Vila Matilde
3014977,"ATRACADOURO CANTINHO DO CÉU , 0",Cantinho do Céu - Rua N. Sra. de Fátima,Cantinho do Céu - Rua N. Sra. de Fátima,-46.656098,-23.73936202,Grajaú
840002044,"TERM. METRÔ PARADA INGLESA , 0",PRF. MARCONDES DOMINGUES/ R INGLESA,R PRF. MARCONDES DOMINGUES/ R INGLESA,-46.608222,-23.48670502,Tucuruvi
500001823,"AV. DEP. EMÍLIO CARLOS , 1971",THOMAZ ANTONIO VILLANI/ R MIGUEL GUSTAVO,R THOMAZ ANTONIO VILLANI/ R MIGUEL GUSTAVO,-46.675438,-23.48982502,Limão
7704201,"R. HIRAN LEITE DE ABREU , 931",UA CANDIDO XAVIER - RUA MARCOS GONÇALVES CORREA - JORNAL RADIO TV NOTICIAS,RUA CANDIDO XAVIER - RUA MARCOS GONÇALVES CORREA - JORNAL RADIO TV NOTICIAS,-46.459749,-23.61883002,São Rafael
760002824,"R. CARDON , 618",CANTEMIR,R CANTEMIR,-46.437141,-23.51628002,São Miguel
5914565,"AV. ALDA , 467",ALAMEDA IMPERADOR,ALAMEDA IMPERADOR,-46.624674,-23.70234102,Pedreira
9505670,"R. DR. VICENTE GIACAGLINI , 820",UA  SAVIGNI,RUA  SAVIGNI,-46.567903,-23.60211102,Vila Prudente
200008705,"R. AZEVEDO SOARES , 2538",MATOS GUERRA/ R PROFESSOR EDMUNDO XAVIER,R MATOS GUERRA/ R PROFESSOR EDMUNDO XAVIER,-46.552397,-23.54649802,Carrão
260009479,"R. CARDOSO DE ALMEIDA , 2416",MONSENHOR ALBERTO PEQUENO/ R VERISSIMO GLORIA,R MONSENHOR ALBERTO PEQUENO/ R VERISSIMO GLORIA,-46.674729,-23.54984002,Consolação
3702662,"R. HUMBERTO DE CAMPOS , 58",AV DO CAFÉ,AV DO CAFÉ,-46.637032,-23.63175702,Jabaquara
710017213,"AV. CRUZEIRO DO SUL , 1877",CERQUEIRA LEITE/  R PE. ILDEFONSO,R CERQUEIRA LEITE/  R PE. ILDEFONSO,-46.625298,-23.51403002,Santana
750012148,"AV. RAGUEB CHOHFI , 1296",BALTAZAR DOS REIS/ R FORTE DE ARAXA,R BALTAZAR DOS REIS/ R FORTE DE ARAXA,-46.470569,-23.60139202,São Mateus
6905276,"R. JOÃO JOSÉ DA SILVA , 191",UA FRANCISCO JOSE CARVALHO,RUA FRANCISCO JOSE CARVALHO,-46.6064,-23.64789702,Sacomã
510001721,"AV. DR. MEIRELES REIS , 149",INACIO MAMMANA/ AV DR. MEIRELES REIS,R INACIO MAMMANA/ AV DR. MEIRELES REIS,-46.62701,-23.47959202,Mandaqui
830004025,"AV. LUIZ CARLOS GENTILE DE LAET , 1882",EUGENIO DA SILVA/ R FRUCTUOSO VIANA,R EUGENIO DA SILVA/ R FRUCTUOSO VIANA,-46.628123,-23.45163502,Tremembé
4607647,"R. DANIEL MONGOLO , 195",,,-46.437307,-23.53866202,José Bonifácio
1707498,"R. FRANCISCO DA CRUZ MELLÃO , 1",,,-46.768267,-23.65480802,Campo Limpo
4114579,"R. CORDEIRO DA SILVA , 120",ÂNGELO GAYOTO / R. TEODORO RICARDO,R. ÂNGELO GAYOTO / R. TEODORO RICARDO,-46.715996,-23.43713802,Jaraguá
9505658,"EST. DIANÓPOLIS , 485",,,-46.588426,-23.58567302,Vila Prudente
640000529,"TERM. PIRITUBA , 0",AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,-46.726762,-23.48685002,Pirituba
